Action,Date,Ad Title/Id,Page/App
Impression,2026/03/21,1372911556,"Truecaller: Caller ID, Blocker"
Impression,2026/03/23,1002132656,"Truecaller: Caller ID, Blocker"
Impression,2026/03/23,1002632756,"Truecaller: Caller ID, Blocker"
Impression,2026/03/23,1100285113,"Truecaller: Caller ID, Blocker"
Impression,2026/03/23,1135080584,msn.com
Impression,2026/03/23,1192895143,msn.com
Impression,2026/03/23,1193330433,msn.com
Impression,2026/03/23,1193646623,msn.com
Impression,2026/03/23,1193879843,msn.com
Impression,2026/03/23,1194494643,msn.com
Impression,2026/03/23,1195626063,"Truecaller: Caller ID, Blocker"
Impression,2026/03/23,1231915354,"Truecaller: Caller ID, Blocker"
Impression,2026/03/23,1372699756,"Truecaller: Caller ID, Blocker"
Impression,2026/03/23,1372699756,msn.com
Impression,2026/03/23,1372737136,msn.com
Impression,2026/03/23,1372747516,msn.com
Impression,2026/03/23,1372776386,"Truecaller: Caller ID, Blocker"
Impression,2026/03/23,1372842666,msn.com
Impression,2026/03/23,1372872576,msn.com
Impression,2026/03/23,1377108926,msn.com
Impression,2026/03/24,1100285113,"Truecaller: Caller ID, Blocker"
Impression,2026/03/24,1176696743,"Truecaller: Caller ID, Blocker"
Impression,2026/03/24,1192113743,"Truecaller: Caller ID, Blocker"
Impression,2026/03/24,1196706253,"Truecaller: Caller ID, Blocker"
Impression,2026/03/24,1232190644,"Truecaller: Caller ID, Blocker"
Impression,2026/03/24,1234424164,"Truecaller: Caller ID, Blocker"
Impression,2026/03/24,1332780156,"Truecaller: Caller ID, Blocker"
Impression,2026/03/24,1377333706,"Truecaller: Caller ID, Blocker"
Impression,2026/03/25,1100285103,"Truecaller: Caller ID, Blocker"
Impression,2026/03/25,1100884753,"Truecaller: Caller ID, Blocker"
Impression,2026/03/25,1196438583,"Truecaller: Caller ID, Blocker"
Impression,2026/03/25,1332780156,"Truecaller: Caller ID, Blocker"
Impression,2026/03/25,1377392386,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1189894673,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1192333303,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1193231013,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1199381283,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1227192144,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1233819974,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1332780156,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1377324326,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1377362756,"Truecaller: Caller ID, Blocker"
Impression,2026/03/26,1377430666,"Truecaller: Caller ID, Blocker"
Impression,2026/03/27,1174812583,"Truecaller: Caller ID, Blocker"
Impression,2026/03/27,1185792443,"Truecaller: Caller ID, Blocker"
Impression,2026/03/27,1378225636,"Truecaller: Caller ID, Blocker"
Impression,2026/03/29,1138329494,Happy Color® – Color by Number
Impression,2026/03/29,1197180933,Happy Color® – Color by Number
Impression,2026/03/29,1238285744,"Truecaller: Caller ID, Blocker"
Impression,2026/03/29,1380849286,Happy Color® – Color by Number
Impression,2026/03/30,1001634226,"Truecaller: Caller ID, Blocker"
Impression,2026/03/30,1177181893,"Truecaller: Caller ID, Blocker"
Impression,2026/03/30,1377277986,"Truecaller: Caller ID, Blocker"
Impression,2026/03/31,1058097936,football365.com
Impression,2026/04/01,1196832003,"Truecaller: Caller ID, Blocker"
Impression,2026/04/01,1200307703,"Truecaller: Caller ID, Blocker"
Impression,2026/04/02,1002132656,"Truecaller: Caller ID, Blocker"
Impression,2026/04/02,1177181893,"Truecaller: Caller ID, Blocker"
Impression,2026/04/02,1189781703,"Truecaller: Caller ID, Blocker"
Impression,2026/04/02,1193231013,"Truecaller: Caller ID, Blocker"
Impression,2026/04/02,1193330433,msn.com
Impression,2026/04/02,1198424473,"Truecaller: Caller ID, Blocker"
Impression,2026/04/02,1199980663,"Truecaller: Caller ID, Blocker"
Impression,2026/04/02,1200516183,"Truecaller: Caller ID, Blocker"
Impression,2026/04/02,1201296763,"Truecaller: Caller ID, Blocker"
Impression,2026/04/02,1236787344,msn.com
Impression,2026/04/02,1237090784,"Truecaller: Caller ID, Blocker"
Impression,2026/04/03,1378410396,"Truecaller: Caller ID, Blocker"
Impression,2026/04/06,1035682716,themusicman.uk
Impression,2026/04/06,1181309473,themusicman.uk
Impression,2026/04/06,1196438583,"Truecaller: Caller ID, Blocker"
Impression,2026/04/06,1233020634,themusicman.uk
Impression,2026/04/06,1237033264,themusicman.uk
Impression,2026/04/06,1237090784,"Truecaller: Caller ID, Blocker"
Impression,2026/04/06,1237132714,themusicman.uk
Impression,2026/04/06,1359340486,msn.com
Impression,2026/04/08,1196781033,"Truecaller: Caller ID, Blocker"
Impression,2026/04/08,1199083193,"Truecaller: Caller ID, Blocker"
Impression,2026/04/08,1237128624,"Truecaller: Caller ID, Blocker"
Impression,2026/04/08,1378225636,"Truecaller: Caller ID, Blocker"
Impression,2026/04/08,1387721376,"Truecaller: Caller ID, Blocker"
Impression,2026/04/09,1002229596,msn.com
Impression,2026/04/09,1056198186,msn.com
Impression,2026/04/09,1058398786,msn.com
Impression,2026/04/09,1131987994,msn.com
Impression,2026/04/09,1134188154,msn.com
Impression,2026/04/09,1134683984,msn.com
Impression,2026/04/09,1135080584,msn.com
Impression,2026/04/09,1168586173,msn.com
Impression,2026/04/09,1168586173,ntp.msn.com
Impression,2026/04/09,1169286543,goal.com
Impression,2026/04/09,1169986713,goal.com
Impression,2026/04/09,1187782313,msn.com
Impression,2026/04/09,1191553743,msn.com
Impression,2026/04/09,1193330433,msn.com
Impression,2026/04/09,1195020293,msn.com
Impression,2026/04/09,1200609193,goal.com
Impression,2026/04/09,1200942423,msn.com
Impression,2026/04/09,1201296763,msn.com
Impression,2026/04/09,1201306593,msn.com
Impression,2026/04/09,1201480613,msn.com
Impression,2026/04/09,1209890743,msn.com
Impression,2026/04/09,1236911334,msn.com
Impression,2026/04/09,1245683294,goal.com
Impression,2026/04/09,1246381944,msn.com
Impression,2026/04/09,1359340486,msn.com
Impression,2026/04/09,1380822236,msn.com
Impression,2026/04/09,1384446186,msn.com
Impression,2026/04/09,1384493546,msn.com
Impression,2026/04/09,1384493546,ntp.msn.com
Impression,2026/04/09,1387721376,msn.com
Impression,2026/04/09,361999413,msn.com
Impression,2026/04/09,591049823,msn.com
Impression,2026/04/09,911272613,msn.com
Impression,2026/04/10,1168685203,"Truecaller: Caller ID, Blocker"
Impression,2026/04/10,1177181893,"Truecaller: Caller ID, Blocker"
Impression,2026/04/10,1193818483,"Truecaller: Caller ID, Blocker"
Impression,2026/04/10,1198424473,"Truecaller: Caller ID, Blocker"
Impression,2026/04/10,1205891593,"Truecaller: Caller ID, Blocker"
Impression,2026/04/10,1209791023,ntp.msn.com
Impression,2026/04/10,1212784333,"Truecaller: Caller ID, Blocker"
Impression,2026/04/10,1240850764,"Truecaller: Caller ID, Blocker"
Impression,2026/04/10,1389113506,"Truecaller: Caller ID, Blocker"
Impression,2026/04/11,1389113506,"Truecaller: Caller ID, Blocker"
Impression,2026/04/12,1002229596,msn.com
Impression,2026/04/12,1114982873,msn.com
Impression,2026/04/12,1198424473,msn.com
Impression,2026/04/12,1232081654,msn.com
Impression,2026/04/12,1380659726,msn.com
Impression,2026/04/12,230270813,msn.com
Impression,2026/04/13,1042848456,msn.com
Impression,2026/04/13,1210303613,buzzfeed.com
Impression,2026/04/13,1244525724,msn.com
Impression,2026/04/13,672337244,msn.com
Impression,2026/04/14,1175802583,"Truecaller: Caller ID, Blocker"
Impression,2026/04/14,1232190644,msn.com
Impression,2026/04/14,1244525724,"Truecaller: Caller ID, Blocker"
Impression,2026/04/14,1388406736,dailymail.co.uk
Impression,2026/04/14,1389909736,dailymail.co.uk
Impression,2026/04/14,1389949676,msn.com
Impression,2026/04/14,1390009406,msn.com
Impression,2026/04/15,1198097033,"Truecaller: Caller ID, Blocker"
Impression,2026/04/15,1212489473,"Truecaller: Caller ID, Blocker"
Impression,2026/04/15,1246595694,"Truecaller: Caller ID, Blocker"
Impression,2026/04/15,1387721376,"Truecaller: Caller ID, Blocker"
Impression,2026/04/15,1389849466,ntp.msn.com
Impression,2026/04/15,1389849486,"Truecaller: Caller ID, Blocker"
Impression,2026/04/15,1390080316,ntp.msn.com
Impression,2026/04/16,1174012733,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1193330433,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1212489473,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1214884633,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1215183893,aljazeera.com
Impression,2026/04/16,1215883513,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1215907063,express.co.uk
Impression,2026/04/16,1216085623,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1216302463,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1217681093,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1230263664,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1231894814,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1275985654,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1276587214,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1277287384,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1387721366,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1387721376,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1388161566,express.co.uk
Impression,2026/04/16,1388444606,aljazeera.com
Impression,2026/04/16,1389909696,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1389929236,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1389949646,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1389949676,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1389959346,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1389959356,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1390009526,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1390028976,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1390048766,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1390060616,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1390076326,"Truecaller: Caller ID, Blocker"
Impression,2026/04/16,1390100176,aljazeera.com
Impression,2026/04/16,1390100226,"Truecaller: Caller ID, Blocker"
Impression,2026/04/17,1057897636,msn.com
Impression,2026/04/17,1058398786,msn.com
Impression,2026/04/17,1070802844,msn.com
Impression,2026/04/17,1132788464,msn.com
Impression,2026/04/17,1193818483,msn.com
Impression,2026/04/17,1198424473,msn.com
Impression,2026/04/17,1214984613,msn.com
Impression,2026/04/17,1217681093,msn.com
Impression,2026/04/17,1229496714,msn.com
Impression,2026/04/17,1230703964,msn.com
Impression,2026/04/17,1276587214,msn.com
Impression,2026/04/17,1389929306,msn.com
Impression,2026/04/17,1389959356,msn.com
Impression,2026/04/17,1390028986,msn.com
Impression,2026/04/18,1057897636,merriam-webster.com
Impression,2026/04/18,1057897636,msn.com
Impression,2026/04/18,1198424473,msn.com
Impression,2026/04/18,1275685724,"Truecaller: Caller ID, Blocker"
Impression,2026/04/18,1389113506,"Truecaller: Caller ID, Blocker"
Impression,2026/04/18,1389113506,merriam-webster.com
Impression,2026/04/19,1042568386,msn.com
Impression,2026/04/19,1213780603,"Truecaller: Caller ID, Blocker"
Impression,2026/04/19,1240850764,"Truecaller: Caller ID, Blocker"
Impression,2026/04/19,1389204466,"Truecaller: Caller ID, Blocker"
Impression,2026/04/20,1218281033,"Truecaller: Caller ID, Blocker"
Impression,2026/04/20,1245528264,"Truecaller: Caller ID, Blocker"
Impression,2026/04/20,1276903244,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1070296014,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1126488114,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1201292393,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1205891593,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1215186403,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1216085623,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1216302463,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1218182123,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1235122504,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1276494534,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1279293274,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1384493546,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1389113506,"Truecaller: Caller ID, Blocker"
Impression,2026/04/21,1392890496,"Truecaller: Caller ID, Blocker"
Impression,2026/04/22,1189781713,msn.com
Impression,2026/04/22,1232190644,"Truecaller: Caller ID, Blocker"
Impression,2026/04/22,1278000974,msn.com
Impression,2026/04/22,1278101694,msn.com
Impression,2026/04/23,1119835306,msn.com
Impression,2026/04/23,1134188154,msn.com
Impression,2026/04/23,1134485994,msn.com
Impression,2026/04/23,1134683984,msn.com
Impression,2026/04/23,1220692813,"Truecaller: Caller ID, Blocker"
Impression,2026/04/23,1223089763,msn.com
Impression,2026/04/23,1279700944,"Truecaller: Caller ID, Blocker"
Impression,2026/04/23,1280000854,msn.com
Impression,2026/04/23,1280100864,"Truecaller: Caller ID, Blocker"
Impression,2026/04/23,1280100864,msn.com
Impression,2026/04/23,1280493424,msn.com
Impression,2026/04/23,1280690104,msn.com
Impression,2026/04/23,1280787704,"Truecaller: Caller ID, Blocker"
Impression,2026/04/23,1280787704,msn.com
Impression,2026/04/24,1213084103,"Truecaller: Caller ID, Blocker"
Impression,2026/04/24,1214184223,"Truecaller: Caller ID, Blocker"
Impression,2026/04/24,1395767596,"Truecaller: Caller ID, Blocker"
Impression,2026/04/24,1395926396,"Truecaller: Caller ID, Blocker"
Impression,2026/04/25,1218383843,"Truecaller: Caller ID, Blocker"
Impression,2026/04/25,1222692173,"Truecaller: Caller ID, Blocker"
Impression,2026/04/25,1229496714,football365.com
Impression,2026/04/25,1279700944,"Truecaller: Caller ID, Blocker"
Impression,2026/04/27,1222507483,"Truecaller: Caller ID, Blocker"
Impression,2026/04/27,1229887934,goal.com
Impression,2026/04/28,1224180693,"Truecaller: Caller ID, Blocker"
Impression,2026/04/28,1224380493,"Truecaller: Caller ID, Blocker"
Impression,2026/04/28,1225687173,"Truecaller: Caller ID, Blocker"
Impression,2026/04/28,1251283763,"Truecaller: Caller ID, Blocker"
Impression,2026/04/28,1283189404,"Truecaller: Caller ID, Blocker"
Impression,2026/04/28,1387851346,"Truecaller: Caller ID, Blocker"
Impression,2026/04/28,1395797376,"Truecaller: Caller ID, Blocker"
Impression,2026/04/30,1224380493,msn.com
Impression,2026/04/30,1224996093,msn.com
Impression,2026/04/30,1275685724,"Truecaller: Caller ID, Blocker"
Impression,2026/04/30,1280100864,msn.com
Impression,2026/04/30,1387851346,"Truecaller: Caller ID, Blocker"
Impression,2026/04/30,1392837646,msn.com
Impression,2026/05/01,1216387003,bbc.com
Impression,2026/05/04,1057897636,msn.com
Impression,2026/05/04,1058097936,msn.com
Impression,2026/05/04,1215883513,"Truecaller: Caller ID, Blocker"
Impression,2026/05/04,1220892843,msn.com
Impression,2026/05/04,1224380493,"Truecaller: Caller ID, Blocker"
Impression,2026/05/04,1224380493,msn.com
Impression,2026/05/04,1229200734,msn.com
Impression,2026/05/04,1229496714,msn.com
Impression,2026/05/04,1251503423,msn.com
Impression,2026/05/04,1252123193,"Truecaller: Caller ID, Blocker"
Impression,2026/05/04,1252319703,msn.com
Impression,2026/05/04,1252920103,msn.com
Impression,2026/05/04,1253622643,msn.com
Impression,2026/05/04,1280787704,"Truecaller: Caller ID, Blocker"
Impression,2026/05/05,1035682716,cakesbymk.com
Impression,2026/05/05,1388523416,cakesbymk.com
Impression,2026/05/07,1016537406,"Truecaller: Caller ID, Blocker"
Impression,2026/05/07,1181824333,"Truecaller: Caller ID, Blocker"
Impression,2026/05/07,1200324753,goal.com
Impression,2026/05/07,1217681093,"Truecaller: Caller ID, Blocker"
Impression,2026/05/07,1225687173,"Truecaller: Caller ID, Blocker"
Impression,2026/05/07,1253003523,goal.com
Impression,2026/05/07,1253022093,"Truecaller: Caller ID, Blocker"
Impression,2026/05/07,1253718883,"Truecaller: Caller ID, Blocker"
Impression,2026/05/07,1257782153,"Truecaller: Caller ID, Blocker"
Impression,2026/05/07,1286134594,goal.com
Impression,2026/05/07,1389113506,"Truecaller: Caller ID, Blocker"
Impression,2026/05/08,1057897636,planetrugby.com
Impression,2026/05/08,1388523416,Zen Word® - Relax Puzzle Game
Impression,2026/05/09,1253619943,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1124588124,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1156137366,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1180310213,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1225187453,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1229496714,ntp.msn.com
Impression,2026/05/10,1251726203,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1253203153,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1257481843,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1288084544,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1288305174,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1383826036,Zen Word® - Relax Puzzle Game
Impression,2026/05/10,1388129466,goal.com
Impression,2026/05/11,1253623163,"Truecaller: Caller ID, Blocker"
Impression,2026/05/11,1260186143,mail.yahoo.com
Impression,2026/05/11,1407539756,Zen Word® - Relax Puzzle Game
Impression,2026/05/11,1407549016,"Truecaller: Caller ID, Blocker"
Impression,2026/05/12,1218883803,"Truecaller: Caller ID, Blocker"
Impression,2026/05/12,1220892843,mail.yahoo.com
Impression,2026/05/12,1224083513,"Truecaller: Caller ID, Blocker"
Impression,2026/05/12,1258597833,mail.yahoo.com
Impression,2026/05/13,1215883513,"Truecaller: Caller ID, Blocker"
Impression,2026/05/13,1220821573,"Truecaller: Caller ID, Blocker"
Impression,2026/05/13,1253119913,"Truecaller: Caller ID, Blocker"
Impression,2026/05/13,1264683153,"Truecaller: Caller ID, Blocker"
Impression,2026/05/14,1253914673,"Truecaller: Caller ID, Blocker"
Impression,2026/05/14,1260186143,"Truecaller: Caller ID, Blocker"
Impression,2026/05/16,1294294664,"Truecaller: Caller ID, Blocker"
Impression,2026/05/16,1295295904,"Truecaller: Caller ID, Blocker"
Impression,2026/05/18,1251503423,msn.com
Impression,2026/05/18,1253622643,msn.com
Impression,2026/05/18,1294294664,msn.com
Impression,2026/05/19,1295295904,"Truecaller: Caller ID, Blocker"
